,Subway Entrance,Subway Entrance Latitude,Subway Entrance Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
20067,Varick St & Houston St at NE corner,40.728656001058766,-74.00508600020933,Prodigy Coffee,40.73015523930512,-74.00307224551081,Coffee Shop
20068,Varick St & Houston St at NE corner,40.728656001058766,-74.00508600020933,DomoDomo,40.72800724280729,-74.00168319799626,Sushi Restaurant
20069,Varick St & Houston St at NE corner,40.728656001058766,-74.00508600020933,Bar Ciccio Alimentari,40.726395128699956,-74.00369579719673,Italian Restaurant
20070,Varick St & Houston St at NE corner,40.728656001058766,-74.00508600020933,Numero 28,40.730251936189816,-74.00276479826218,Pizza Place
20071,Varick St & Houston St at NE corner,40.728656001058766,-74.00508600020933,Porto Rico Importing Co.,40.729483331276,-74.00172204973289,Coffee Shop
20072,Varick St & Houston St at NE corner,40.728656001058766,-74.00508600020933,Zoomies,40.73077454972826,-74.00680184144497,Pet Store
20073,Varick St & Houston St at NE corner,40.728656001058766,-74.00508600020933,Grom,40.730476,-74.00242,Ice Cream Shop
20074,Varick St & Houston St at NE corner,40.728656001058766,-74.00508600020933,Hudson Clearwater,40.7310779928982,-74.00690764188766,New American Restaurant
20075,Varick St & Houston St at NE corner,40.728656001058766,-74.00508600020933,Little Prince,40.72679,-74.00275,French Restaurant
20076,Varick St & Houston St at NE corner,40.728656001058766,-74.00508600020933,Souen SoHo,40.72691517182665,-74.00332921327282,Vegetarian / Vegan Restaurant
20077,Varick St & Houston St at NE corner,40.728656001058766,-74.00508600020933,Good Stock,40.730140854486216,-74.00301138953614,Soup Place
20078,Varick St & Houston St at NE corner,40.728656001058766,-74.00508600020933,SoulCycle West Village,40.730348403138024,-74.00806274562497,Cycle Studio
20079,Varick St & Houston St at NE corner,40.728656001058766,-74.00508600020933,Children's Museum of the Arts,40.72746742738934,-74.00804776645211,Art Museum
20080,Varick St & Houston St at NE corner,40.728656001058766,-74.00508600020933,Miss Lily's & Melvin's Juice Box,40.727916,-74.001423,Caribbean Restaurant
